"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","length_cm","estimated_quantity","quality_log","qc_flag_lengths","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"80","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","gillian","MGFSH76020","fish","2022-08-07 10:21:00","2022-08-07 10:25:00","rockfish/black-yellowtail_complex",1,4,FALSE,"1: QCd by CP","AV",NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"81","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","gillian","MGFSH76021","fish","2022-08-07 10:21:00","2022-08-07 10:25:00","perch/unknown",1,10,FALSE,"1: QCd by CP","AV",NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"82","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2","2022-08-07",2,"carolyn,faye","kyle","MGFSH76022","fish","2022-08-07 10:08:00","2022-08-07 10:13:00","no_obs",NA,NA,NA,"1: No fish observed
2: Added kyle as observer",NA,NA,"sand",51.67256649,"-128.1172077",51.6723987,"-128.1172085"
"83","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGFSH76023","fish","2022-08-07 14:14:00","2022-08-07 14:19:00","rockfish/black-yellowtail_complex",4,5,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"84","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGFSH76024","fish","2022-08-07 14:14:00","2022-08-07 14:19:00","rockfish/black-yellowtail_complex",3,6,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"85","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGFSH76025","fish","2022-08-07 14:14:00","2022-08-07 14:19:00","rockfish/black-yellowtail_complex",2,7,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"86","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGFSH76026","fish","2022-08-07 14:14:00","2022-08-07 14:19:00","rockfish/black-yellowtail_complex",1,2,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"87","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","MGFSH76027","fish","2022-08-07 14:01:00","2022-08-07 14:06:00","tubesnout",1,7,FALSE,"1: QCd by CP","AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"88","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","MGFSH76028","fish","2022-08-07 14:01:00","2022-08-07 14:06:00","rockfish/black-yellowtail_complex",8,6,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"89","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","MGFSH76029","fish","2022-08-07 14:01:00","2022-08-07 14:06:00","rockfish/black-yellowtail_complex",1,4,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"90","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","MGFSH76030","fish","2022-08-07 14:01:00","2022-08-07 14:06:00","rockfish/black-yellowtail_complex",1,5,FALSE,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"91","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","MGFSH76031","fish","2022-08-07 14:01:00","2022-08-07 14:06:00","flounder/starry",1,40,FALSE,"1: QCd by CP","AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"92","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGFSH76032","fish","2022-08-07 11:51:00","2022-08-07 11:55:00","greenling/white-spotted",1,10,FALSE,"1: ?
2: QCd by CP","AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"93","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","gillian","MGFSH76033","fish","2022-08-07 11:51:00","2022-08-07 11:55:00","rockfish/copper",1,10,FALSE,"1: QCd by CP","AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"94","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","MGFSH76034","fish","2022-08-07 11:39:00","2022-08-07 11:44:00","perch/shiner",1,13,FALSE,"1: QCd by CP","AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"95","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR4","2022-08-07",4,"carolyn,faye","kyle","MGFSH76035","fish","2022-08-07 11:39:00","2022-08-07 11:44:00","greenling/kelp",1,16,FALSE,"1: QCd by CP","AV",NA,"sand",51.67453798,"-128.1177728",51.6744533,"-128.1180077"
"96","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","gillian","MGFSH76036","fish","2022-08-07 11:20:00","2022-08-07 11:24:00","no_obs",NA,NA,NA,"1: No fish observed
2: QCd by CP",NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"97","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2022-08-07",5,"carolyn,faye","kyle","MGFSH76037","fish","2022-08-07 11:09:00","2022-08-07 11:14:00","no_obs",NA,NA,NA,"1: No fish observed
2: QCd by CP",NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"98","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","gillian","MGFSH76038","fish","2022-08-07 12:28:00","2022-08-07 12:32:00","no_obs",NA,NA,NA,"1: No fish observed
2: QCd by CP",NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"99","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","kyle","MGFSH76039","fish","2022-08-07 12:15:00","2022-08-07 12:20:00","no_obs",NA,NA,NA,"1: No fish observed
2: QCd by CP",NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"100","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGFSH76040","fish","2022-08-07 14:52:00","2022-08-07 14:57:00","rockfish/copper",1,12,FALSE,"1: QCd by CP","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"101","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGFSH76041","fish","2022-08-07 14:52:00","2022-08-07 14:57:00","rockfish/copper",1,14,FALSE,"1: QCd by CP","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"102","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGFSH76042","fish","2022-08-07 14:52:00","2022-08-07 14:57:00","rockfish/copper",1,15,FALSE,"1: QCd by CP","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"103","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGFSH76043","fish","2022-08-07 14:52:00","2022-08-07 14:57:00","greenling/kelp",1,30,FALSE,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"104","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","MGFSH76044","fish","2022-08-07 14:33:00","2022-08-07 14:40:00","rockfish/copper",1,29,FALSE,"1: QCd by CP","SVD","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"105","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","MGFSH76045","fish","2022-08-07 14:33:00","2022-08-07 14:40:00","rockfish/copper",1,30,FALSE,"1: QCd by CP","SVD","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"106","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","MGFSH76046","fish","2022-08-07 14:33:00","2022-08-07 14:40:00","rockfish/cqb",1,3,FALSE,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"107","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","MGFSH76047","fish","2022-08-07 14:33:00","2022-08-07 14:40:00","perch/striped",1,20,FALSE,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"108","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","MGFSH76082","fish","2022-08-09 11:43:00","2022-08-09 11:47:00","perch/shiner",2,10,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"109","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","MGFSH76083","fish","2022-08-09 11:43:00","2022-08-09 11:47:00","perch/shiner",2,4,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"110","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","MGFSH76084","fish","2022-08-09 11:43:00","2022-08-09 11:47:00","perch/shiner",1,7,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"111","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","kyle","MGFSH76085","fish","2022-08-09 11:28:00","2022-08-09 11:33:00","perch/shiner",4,9,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"112","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","kyle","MGFSH76086","fish","2022-08-09 11:28:00","2022-08-09 11:33:00","perch/shiner",2,10,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"113","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","kyle","MGFSH76087","fish","2022-08-09 11:28:00","2022-08-09 11:33:00","perch/shiner",6,12,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"114","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","kyle","MGFSH76088","fish","2022-08-09 11:28:00","2022-08-09 11:33:00","perch/shiner",3,13,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"115","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","kyle","MGFSH76089","fish","2022-08-09 11:28:00","2022-08-09 11:33:00","perch/shiner",4,7,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"116","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","kyle","MGFSH76090","fish","2022-08-09 11:28:00","2022-08-09 11:33:00","perch/shiner",1,15,FALSE,"1: QCd by CP","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"117","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76091","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",7,4,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"118","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76092","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",1,3,FALSE,"1: QCd by CP","SVC","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"119","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76093","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",1,6,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"120","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76094","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",7,7,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"121","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76095","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",1,8,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"122","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76096","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",1,9,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"123","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76097","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","perch/shiner",6,10,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"124","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","MGFSH76098","fish","2022-08-09 12:32:00","2022-08-09 12:36:00","threespine_stickleback",1,4,FALSE,"1: QCd by CP","AV",NA,"sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"125","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76099","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",3,7,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"126","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76100","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",1,5,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"127","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76101","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",2,9,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"128","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76102","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",3,10,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"129","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76103","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",2,11,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"130","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76104","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",9,12,FALSE,"1: QCd by CP","AV","SVC","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"131","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76105","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",3,13,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"132","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","kyle","MGFSH76106","fish","2022-08-09 12:17:00","2022-08-09 12:22:00","perch/shiner",3,15,FALSE,"1: QCd by CP","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"133","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","MGFSH76107","fish","2022-08-09 13:04:00","2022-08-09 13:08:00","perch/shiner",9,7,FALSE,"1: QCd by CP","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"134","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","MGFSH76108","fish","2022-08-09 13:04:00","2022-08-09 13:08:00","perch/shiner",1,5,FALSE,"1: QCd by CP","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"135","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","MGFSH76109","fish","2022-08-09 13:04:00","2022-08-09 13:08:00","perch/shiner",1,6,FALSE,"1: QCd by CP","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"136","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","kyle","MGFSH76110","fish","2022-08-09 12:51:00","2022-08-09 12:56:00","perch/shiner",6,7,FALSE,"1: QCd by CP","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"137","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","kyle","MGFSH76111","fish","2022-08-09 12:51:00","2022-08-09 12:56:00","perch/shiner",2,9,FALSE,"1: QCd by CP","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"138","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","MGFSH76152","fish","2022-08-11 13:20:00","2022-08-11 13:24:00","perch/shiner",3,10,FALSE,"1: QCd by CP","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"139","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","MGFSH76153","fish","2022-08-11 13:20:00","2022-08-11 13:24:00","perch/shiner",18,12,FALSE,"1: QCd by CP","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"140","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","MGFSH76154","fish","2022-08-11 13:20:00","2022-08-11 13:24:00","perch/shiner",1,11,FALSE,"1: QCd by CP","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"141","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","MGFSH76155","fish","2022-08-11 13:20:00","2022-08-11 13:24:00","gunnel/crescent",1,10,FALSE,"1: QCd by CP","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"142","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","MGFSH76156","fish","2022-08-11 13:20:00","2022-08-11 13:24:00","gunnel/crescent",2,15,FALSE,"1: QCd by CP","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"143","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","MGFSH76157","fish","2022-08-11 13:20:00","2022-08-11 13:24:00","gunnel/crescent",1,12,FALSE,"1: QCd by CP","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"144","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","MGFSH76176","fish","2022-08-11 13:52:00","2022-08-11 13:56:00","sculpin/staghorn",1,9,FALSE,"1: QCd by CP","AV",NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"145","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","MGFSH76177","fish","2022-08-11 13:52:00","2022-08-11 13:56:00","perch/shiner",1,4,FALSE,"1: QCd by CP","AV",NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"146","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76178","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","gunnel/crescent",1,10,FALSE,"1: QCd by CP","AV","SVD","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"147","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76179","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","gunnel/crescent",1,15,FALSE,"1: QCd by CP","AV","SVD","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"148","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76180","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","gunnel/crescent",1,12,FALSE,"1: QCd by CP","AV","SVD","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"149","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76181","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","perch/shiner",4,5,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"150","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76182","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","perch/shiner",1,4,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"151","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76183","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","perch/shiner",1,10,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"152","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","MGFSH76184","fish","2022-08-11 14:15:00","2022-08-11 14:20:00","perch/shiner",1,12,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"153","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","gillian","MGFSH76185","fish","2022-08-11 14:21:00","2022-08-11 14:26:00","perch/shiner",3,12,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"154","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","gillian","MGFSH76186","fish","2022-08-11 14:21:00","2022-08-11 14:26:00","perch/shiner",1,10,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"155","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","gillian","MGFSH76187","fish","2022-08-11 14:21:00","2022-08-11 14:26:00","perch/shiner",1,11,FALSE,"1: QCd by CP","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"156","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","MGFSH76304","fish","2022-08-12 10:41:00","2022-08-12 10:45:00","greenling/kelp",1,10,FALSE,"1: QCd by CP","AV","SVD","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
