"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","size_cm","quality_log","qc_flag_sizes","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"79","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","gillian","MGINV48401","invertebrates","2022-08-11 13:49:00","2022-08-11 13:52:00","no_obs",NA,NA,"1: No invertebrates observed
2: QCd by CP",NA,NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"80","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","MGINV48400","invertebrates","2022-08-11 13:52:00","2022-08-11 13:56:00","crab/dungeness",1,13,"1: QCd by CP","AV",NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"81","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","zach","MGINV10243","invertebrates","2019-02-12 10:31:30","2019-02-12 10:34:40","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"82","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13836","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","snail/certostoma",1,3,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"83","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13835","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","crab/northern_kelp",1,5,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"84","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13834","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","seastar/pisaster_brevispinus",1,6,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"85","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13833","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","seastar/evasterias",1,7,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"86","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13832","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","seastar/evasterias",2,3,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"87","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13831","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","nudibranch/other",1,3,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"88","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13830","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","snail/moon",1,8,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"89","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13829","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","snail/moon",1,3,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"90","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13828","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","crab/hermit",1,4,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"91","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13827","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","crab/hermit",1,2,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"92","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13826","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","crab/hermit",10,3,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"93","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13825","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","crab/hermit",1,5,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"94","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-02-12",3,"kyle","derek","MGINV13824","invertebrates","2019-02-12 10:35:54","2019-02-12 10:38:05","crab/cryptic_kelp",100,3,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"95","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGINV48300","invertebrates","2022-08-07 14:09:00","2022-08-07 14:14:00","crab/cryptic_kelp",12,4,"1: QCd by CP","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"96","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGINV48301","invertebrates","2022-08-07 14:09:00","2022-08-07 14:14:00","crab/cryptic_kelp",2,5,"1: QCd by CP","SVD","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"97","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGINV48302","invertebrates","2022-08-07 14:09:00","2022-08-07 14:14:00","crab/cryptic_kelp",6,3,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"98","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGINV48303","invertebrates","2022-08-07 14:09:00","2022-08-07 14:14:00","crab/cryptic_kelp",1,2,"1: QCd by CP","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"99","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","gillian","MGINV48304","invertebrates","2022-08-07 14:09:00","2022-08-07 14:14:00","crab/hermit",1,3,"1: QCd by CP","AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"100","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2022-08-07",3,"carolyn,faye","kyle","MGINV48305","invertebrates","2022-08-07 14:06:00","2022-08-07 14:08:00","siphon/geoduck",10,NA,"1: QCd by CP",NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"101","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38011","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","snail/moon",1,15,"1: QCd by FM","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"102","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38010","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","snail/moon",1,6,"1: QCd by FM","AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"103","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38013","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/pycnopodia",1,15,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"104","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38012","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/pycnopodia",1,11,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"105","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38014","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/other",1,9,"1: QCd by FM
2: PISO","AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"106","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38008","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/dermasterias",1,6,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"107","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38007","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/dermasterias",2,9,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"108","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38006","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/dermasterias",2,10,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"109","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38005","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","seastar/dermasterias",2,7,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"110","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38009","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","crab/red_rock",1,10,"1: QCd by FM","AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"111","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38004","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","crab/hermit",2,5,"1: QCd by FM","AV","SVC","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"112","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38003","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","crab/hermit",1,4,"1: QCd by FM","AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"113","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38002","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","crab/hermit",1,8,"1: QCd by FM","SVC","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"114","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","derek","MGINV38001","invertebrates","2021-08-07 09:47:00","2021-08-07 09:53:00","crab/hermit",2,7,"1: QCd by FM","AV","SVC","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"115","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2021-08-07",3,"faye,krystal","zach","MGINV38015","invertebrates","2021-08-07 09:40:00","2021-08-07 09:43:00","no_obs",NA,NA,"1: QCd by FM
2: No invertebrates observed",NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"116","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17251","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","crab/hermit",1,5,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"117","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17250","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","seastar/pisaster_brevispinus",1,12,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"118","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17249","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","crab/cryptic_kelp",2,1,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"119","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17248","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","crab/cryptic_kelp",15,3,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"120","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17247","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","crab/cryptic_kelp",13,2,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"121","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","zach","MGINV17255","invertebrates","2020-07-30 10:57:14","2020-07-30 11:02:23","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"122","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17254","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","seastar/dermasterias",1,5,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"123","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17253","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","seastar/dermasterias",1,12,NA,"AV","AV","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"124","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2020-07-30",3,"gillian,krystal","derek","MGINV17252","invertebrates","2020-07-30 11:02:21","2020-07-30 01:09:30","crab/red_rock",1,4,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"125","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","zach","MGINV13963","invertebrates","2019-08-07 09:50:20","2019-08-07 09:54:26","siphon/geoduck",2,NA,NA,NA,NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"126","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13962","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seacucumber/other",1,25,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"127","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13961","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","snail/moon",1,10,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"128","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13960","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","snail/moon",1,7,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"129","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13959","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","crab/hermit",2,4,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"130","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13958","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/dermasterias",1,11,NA,"AV",NA,"sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"131","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13957","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","crab/red_rock",1,10,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"132","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13956","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","crab/red_rock",1,12,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"133","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13955","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pisaster_brevispinus",1,7,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"134","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13954","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pisaster_brevispinus",1,10,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"135","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13953","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pisaster_brevispinus",2,8,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"136","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13952","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pycnopodia",1,13,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"137","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13951","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pycnopodia",1,11,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"138","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13950","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pycnopodia",1,9,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"139","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE3","2019-08-07",3,"angeleen,carolyn","derek","MGINV13949","invertebrates","2019-08-07 09:52:41","2019-08-07 09:59:47","seastar/pycnopodia",1,10,NA,"AV","SVD","sand",51.67492689,"-128.1237431",51.6750951,"-128.1237423"
"140","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","zach","MGINV10247","invertebrates","2019-02-12 10:53:07","2019-02-12 10:55:20","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"141","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13877","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","crab/hermit",1,2,NA,"AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"142","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13876","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","snail/tegula",2,1,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"143","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13875","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","snail/tegula",5,2,NA,"AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"144","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13874","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","snail/moon",1,6,NA,"AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"145","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13873","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","crab/cryptic_kelp",2,2,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"146","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13872","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","crab/cryptic_kelp",1,1,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"147","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13871","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","crab/cryptic_kelp",2,4,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"148","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2019-02-12",7,"kyle","derek","MGINV13870","invertebrates","2019-02-12 10:56:46","2019-02-12 10:58:56","crab/cryptic_kelp",4,3,NA,"AV","AV","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"149","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","kyle","MGINV48337","invertebrates","2022-08-07 14:40:00","2022-08-07 14:44:00","siphon/geoduck",10,NA,"1: QCd by CP",NA,NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"150","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGINV48336","invertebrates","2022-08-07 14:43:00","2022-08-07 14:52:00","seastar/pycnopodia",1,5,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"151","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGINV48335","invertebrates","2022-08-07 14:43:00","2022-08-07 14:52:00","seastar/dermasterias",2,5,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"152","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGINV48334","invertebrates","2022-08-07 14:43:00","2022-08-07 14:52:00","crab/hermit",4,2,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"153","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGINV48333","invertebrates","2022-08-07 14:43:00","2022-08-07 14:52:00","snail/tegula",6,3,"1: QCd by CP","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"154","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGINV48332","invertebrates","2022-08-07 14:43:00","2022-08-07 14:52:00","snail/tegula",9,2,"1: QCd by CP","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"155","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2022-08-07",7,"carolyn,faye","gillian","MGINV48331","invertebrates","2022-08-07 14:43:00","2022-08-07 14:52:00","crab/cryptic_kelp",4,2,"1: QCd by CP","AV",NA,"sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"156","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2021-08-07",7,"faye,krystal","derek","MGINV38039","invertebrates","2021-08-07 10:38:00","2021-08-07 10:45:00","snail/tegula",10,2,"1: QCd by FM","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
"157","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7","2021-08-07",7,"faye,krystal","derek","MGINV38038","invertebrates","2021-08-07 10:38:00","2021-08-07 10:45:00","snail/tegula",6,3,"1: QCd by FM","AV","SVD","sand",51.67888847,"-128.1259801",51.6790564,"-128.1259781"
